Date,Publisher,Campaign Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Engagements,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Reach
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_sl_480x320,Pan India,10115,,76,,,,,,1062.075,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_ohl_480x320,Pan India,10059,,69,,,,,,1056.195,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_wl_320x480,Pan India,9817,,114,,,,,,1030.785,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_sl_480x320,Pan India,9313,,68,,,,,,977.865,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_cepc_300x600,Pan India,9192,,215,,,,,,965.16,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_ohl_320x480,Pan India,9162,,97,,,,,,962.01,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cepc_480x320,Pan India,8362,,65,,,,,,878.01,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_wl_480x320,Pan India,8353,,47,,,,,,877.065,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_ohl_480x320,Pan India,8294,,44,,,,,,870.87,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_ohl_480x320,Pan India,7942,,70,,,,,,833.91,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_sl_300x600,Pan India,6751,,189,,,,,,708.855,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_cepc_320x480,Pan India,6568,,73,,,,,,689.64,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_tv_300x250,Pan India,6463,,32,,,,,,678.615,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cons_300x600,Pan India,6353,,156,,,,,,667.065,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_cons_300x250,Pan India,6161,,34,,,,,,646.905,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cons_300x250,Pan India,5986,,37,,,,,,628.53,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_tv_300x600,Pan India,5975,,191,,,,,,627.375,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_tv_300x250,Pan India,5949,,38,,,,,,624.645,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_cons_300x600,Pan India,5914,,172,,,,,,620.97,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cons_320x480,Pan India,5891,,56,,,,,,618.555,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_sl_320x480,Pan India,5724,,67,,,,,,601.02,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_tv_320x480,Pan India,5625,,70,,,,,,590.625,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_cepc_480320,Pan India,5532,,50,,,,,,580.86,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cons_480x320,Pan India,5458,,42,,,,,,573.09,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_cons_320x480,Pan India,5456,,65,,,,,,572.88,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_sl_480x320,Pan India,5288,,22,,,,,,555.24,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_tv_300x600,Pan India,5084,,139,,,,,,533.82,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_tv_320x480,Pan India,4869,,66,,,,,,511.245,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_cons_480x320,Pan India,4797,,34,,,,,,503.685,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_tv_480x320,Pan India,4528,,29,,,,,,475.44,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_tv_480x320,Pan India,3606,,29,,,,,,378.63,,,,,,,,
