Publisher,Campaign Name,Date,Line Item Name,Concept Name,Geo Targeting,Impressions,Clicks,Spends
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 1 - Bill Payment - 990x505,bengaluru,13574,43,1221.66
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 1 - Bill Payment - 990x505,bengaluru,531,2,47.79
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 1 - Bill Payment - 990x505,bengaluru,4633,40,416.97
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 1 - Bill Payment - 990x505,bengaluru,36092,326,3248.28
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 1 - Bill Payment - 990x505,bengaluru,6890,86,620.1
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 2 - Pay in 1-click - 600x600,bengaluru,12852,107,1156.68
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 2 - Pay in 1-click - 600x600,bengaluru,6935,28,624.15
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 2 - Pay in 1-click - 600x600,bengaluru,5049,41,454.41
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 2 - Pay in 1-click - 600x600,bengaluru,8655,70,778.95
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 2 - Pay in 1-click - 600x600,bengaluru,28359,314,2552.31
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 2 - Pay in 1-click - 600x600,bengaluru,5433,91,488.97
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 4 - Mobile recharge KV - 990x505,bengaluru,8132,33,731.88
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 4 - Mobile recharge KV - 990x505,bengaluru,4260,12,383.4
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 4 - Mobile recharge KV - 990x505,bengaluru,3321,22,298.89
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 4 - Mobile recharge KV - 990x505,bengaluru,8391,59,755.19
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 4 - Mobile recharge KV - 990x505,bengaluru,39621,355,3565.89
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Bangalore_2023-10-14_2023-11-20,Bengaluru - Set 4 - Mobile recharge KV - 990x505,bengaluru,6533,90,587.97
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 600x600,west bengal,9565,107,860.85
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 600x600,west bengal,18561,97,1670.49
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 600x600,west bengal,2177,4,195.93
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 600x600,west bengal,4848,19,436.32
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 600x600,west bengal,15829,109,1424.61
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 600x600,west bengal,6185,60,556.65
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 990x505,west bengal,5874,59,528.66
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 990x505,west bengal,6324,18,569.16
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 990x505,west bengal,7344,26,660.96
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 990x505,west bengal,17085,46,1537.65
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 990x505,west bengal,29659,188,2669.31
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 990x505,west bengal,5662,15,509.58
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 600x600,west bengal,3013,14,271.17
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 600x600,west bengal,9919,58,892.71
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 600x600,west bengal,30944,198,2784.96
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 600x600,west bengal,13919,93,1252.71
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 600x600,west bengal,55906,567,5031.54
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 600x600,west bengal,8647,87,778.23
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 600x600,west bengal,61456,666,5531.04
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 600x600,west bengal,26441,193,2379.69
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 600x600,west bengal,17968,113,1617.12
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 600x600,west bengal,584,3,52.56
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 600x600,west bengal,14010,119,1260.9
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Zero convenience fee - 600x600,west bengal,167,2,15.03
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 990x505,west bengal,3708,35,333.72
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 990x505,west bengal,12531,62,1127.79
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 990x505,west bengal,192,1,17.28
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 990x505,west bengal,2563,9,230.67
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 990x505,west bengal,24275,120,2184.75
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set1 - Bill Payment - 990x505,west bengal,174,0,15.66
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 990x505,west bengal,3457,28,311.13
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 990x505,west bengal,6001,26,540.09
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 990x505,west bengal,5171,26,465.39
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 990x505,west bengal,3683,19,331.47
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 990x505,west bengal,25358,115,2282.22
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 990x505,west bengal,341,1,30.69
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 600x600,west bengal,3947,43,355.23
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 600x600,west bengal,8133,70,731.97
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 600x600,west bengal,9675,66,870.75
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 600x600,west bengal,3933,15,353.97
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 600x600,west bengal,20975,200,1887.75
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 3 - Set 4 - Mobile recharge KV - 600x600,west bengal,7188,40,646.92
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 990x505,west bengal,3667,34,330.03
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 990x505,west bengal,6808,39,612.72
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 990x505,west bengal,6217,24,559.53
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 990x505,west bengal,2790,12,251.1
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 990x505,west bengal,25555,154,2299.95
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_WestBengal_2023-10-14_2023-11-20,WestBengal - Set 2 - Pay in 1-click - 990x505,west bengal,1570,4,141.3
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 990x505,"maharashtra Excluding pune, mumbai, thane",7017,34,631.53
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 990x505,"maharashtra Excluding pune, mumbai, thane",2691,9,242.19
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 990x505,"maharashtra Excluding pune, mumbai, thane",10714,52,964.26
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 990x505,"maharashtra Excluding pune, mumbai, thane",9812,43,883.08
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 990x505,"maharashtra Excluding pune, mumbai, thane",24716,223,2224.44
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 990x505,"maharashtra Excluding pune, mumbai, thane",3715,45,334.35
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 3 - Zero convenience fee - 600x600,"maharashtra Excluding pune, mumbai, thane",43377,240,3903.93
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 3 - Zero convenience fee - 600x600,"maharashtra Excluding pune, mumbai, thane",4483,20,403.47
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 3 - Zero convenience fee - 600x600,"maharashtra Excluding pune, mumbai, thane",940,10,84.6
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 3 - Zero convenience fee - 600x600,"maharashtra Excluding pune, mumbai, thane",726,1,65.34
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 3 - Zero convenience fee - 600x600,"maharashtra Excluding pune, mumbai, thane",14829,195,1334.61
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 3 - Zero convenience fee - 600x600,"maharashtra Excluding pune, mumbai, thane",2732,34,245.88
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set1 - Bill Payment - 990x505,"maharashtra Excluding pune, mumbai, thane",6805,30,612.45
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set1 - Bill Payment - 990x505,"maharashtra Excluding pune, mumbai, thane",8087,34,727.83
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set1 - Bill Payment - 990x505,"maharashtra Excluding pune, mumbai, thane",4910,22,441.9
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set1 - Bill Payment - 990x505,"maharashtra Excluding pune, mumbai, thane",45249,157,4072.41
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set1 - Bill Payment - 990x505,"maharashtra Excluding pune, mumbai, thane",46962,335,4226.58
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set1 - Bill Payment - 990x505,"maharashtra Excluding pune, mumbai, thane",10081,99,907.29
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 990x505,"maharashtra Excluding pune, mumbai, thane",7232,38,650.88
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 990x505,"maharashtra Excluding pune, mumbai, thane",2807,9,252.63
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 990x505,"maharashtra Excluding pune, mumbai, thane",10743,44,966.87
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 990x505,"maharashtra Excluding pune, mumbai, thane",7989,25,719.01
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 990x505,"maharashtra Excluding pune, mumbai, thane",22704,233,2043.36
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 990x505,"maharashtra Excluding pune, mumbai, thane",4083,35,367.47
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 600x600,"maharashtra Excluding pune, mumbai, thane",7906,51,711.54
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 600x600,"maharashtra Excluding pune, mumbai, thane",3144,24,282.96
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 600x600,"maharashtra Excluding pune, mumbai, thane",17262,100,1553.58
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 600x600,"maharashtra Excluding pune, mumbai, thane",12445,73,1120.05
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 600x600,"maharashtra Excluding pune, mumbai, thane",22666,252,2039.94
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 2 - Pay in 1-click - 600x600,"maharashtra Excluding pune, mumbai, thane",4958,60,446.22
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 600x600,"maharashtra Excluding pune, mumbai, thane",7428,41,668.52
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 600x600,"maharashtra Excluding pune, mumbai, thane",3004,32,270.36
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 600x600,"maharashtra Excluding pune, mumbai, thane",19640,129,1767.6
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 600x600,"maharashtra Excluding pune, mumbai, thane",11574,61,1041.66
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 600x600,"maharashtra Excluding pune, mumbai, thane",28827,292,2594.43
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-Maharashtra_2023-10-14_2023-11-20,RO_MAHARASHTRA - Set 4 - Mobile recharge KV - 600x600,"maharashtra Excluding pune, mumbai, thane",5322,68,478.98
